249,Papilionoidea,Pieridae,Pierinae,Pierini,Aporia,,Aporia larraldei
250,Papilionoidea,Pieridae,Pierinae,Pierini,Aporia,,Aporia kanekoi
251,Papilionoidea,Pieridae,Pierinae,Pierini,Mesapia,,Mesapia peloria
252,Papilionoidea,Pieridae,Pierinae,Pierini,Cepora,,Cepora nerissa
253,Papilionoidea,Pieridae,Pierinae,Pierini,Cepora,,Cepora nadina
254,Papilionoidea,Pieridae,Pierinae,Pierini,Cepora,,Cepora judith
255,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris brassicae
256,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris deota
257,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris rapae
258,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris canidia
259,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris krueperi
260,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris extensa
261,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris napi
262,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris dulcinea
263,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris erutae
264,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris latouchei
265,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris steinigeri
266,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris melete
267,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris melaina
268,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris dubernardi
269,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris wangi
270,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris chumbiensis
271,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris kozlovi
272,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris rothschildi
273,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris aljinensis
274,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris davidis
275,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris venata
276,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,,Pieris shangrilla
277,Papilionoidea,Pieridae,Pierinae,Pierini,Pontia,,Pontia chloridice
278,Papilionoidea,Pieridae,Pierinae,Pierini,Pontia,,Pontia daplidice
279,Papilionoidea,Pieridae,Pierinae,Pierini,Pontia,,Pontia callidice
280,Papilionoidea,Pieridae,Pierinae,Pierini,Talbotia,,Talbotia naganum
281,Papilionoidea,Pieridae,Pierinae,Pierini,Baltia,,Baltia shawii
282,Papilionoidea,Pieridae,Pierinae,Pierini,Baltia,,Baltia butleri
283,Papilionoidea,Pieridae,Pierinae,Pierini,Leptosia,,Leptosia nina
284,Papilionoidea,Pieridae,Pierinae,Anthocharini,Hebomoia,,Hebomoia glaucippe
285,Papilionoidea,Pieridae,Pierinae,Anthocharini,Pareronia,,Pareronia valeria
286,Papilionoidea,Pieridae,Pierinae,Anthocharini,Anthocharis,,Anthocharis scolymus
