总科,Superfamily,Superfamily author,科,Family,Family Author,亚科,Subfamily,Subfamily Author,族,Tribe,Tribe Author,属,Genus,Genus Author,亚属,Subgenus,Author,种,Species,Species Author,synonyms,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",佩灰蝶属,Petrelaea,"Toxopeus, 1929",,,,佩灰蝶,Petrelaea dana,"(de Nicéville, 1884)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",拓灰蝶属,Caleta,"Fruhstorfer, 1922",,,,曲纹拓灰蝶,Caleta roxus,"(Godart, [1824])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",拓灰蝶属,Caleta,"Fruhstorfer, 1922",,,,散纹拓灰蝶,Caleta elna,"(Hewitson, 1876)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",檠灰蝶属,Discolampa,"Toxopeus, 1929",,,,檠灰蝶,Discolampa ethion,"(Westwood, 1851)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",豹灰蝶属,Castalius,"Hübner, [1819]",,,,豹灰蝶,Castalius rosimon,"(Fabricius, 1775)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",藤灰蝶属,Tarucus,"Moore, [1881]",,,,藤灰蝶,Tarucus theophrastus,"(Fabricius, 1793)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",细灰蝶属,Syntarucus,"Scudder, 1876",,,,细灰蝶,Syntarucus plinius,"(Fabricius, 1793)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",娜灰蝶属,Nacaduba,"Moore, [1881]",,,,贝娜灰蝶,Nacaduba beroe,"(C. & R. Felder, [1865])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",娜灰蝶属,Nacaduba,"Moore, [1881]",,,,古楼娜灰蝶,Nacaduba kurava,"(Moore, [1858])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",娜灰蝶属,Nacaduba,"Moore, [1881]",,,,帕娜灰蝶,Nacaduba pactolus,"(C．Felder, 1860)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",娜灰蝶属,Nacaduba,"Moore, [1881]",,,,贺娜灰蝶,Nacaduba hermus,"(C．Felder, 1860)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",娜灰蝶属,Nacaduba,"Moore, [1881]",,,,百娜灰蝶,Nacaduba berenice,"(Herrich-Sch?ffer, 1869)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",娜灰蝶属,Nacaduba,"Moore, [1881]",,,,蒋氏娜灰蝶,Nacaduba jiangi,"Gu & Wang, 1997",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",波灰蝶属,Prosotas,"Druce, 1891",,,,娜拉波灰蝶,Prosotas nora,"(Felder, 1860)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",波灰蝶属,Prosotas,"Druce, 1891",,,,阿波灰蝶,Prosotas aluta,"(Druce, 1873)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",波灰蝶属,Prosotas,"Druce, 1891",,,,黄波灰蝶,Prosotas lutea,"(Martin, 1895)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",波灰蝶属,Prosotas,"Druce, 1891",,,,波灰蝶,Prosotas dubiosa,"(Semper, [1879])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",波灰蝶属,Prosotas,"Druce, 1891",,,,布波灰蝶,Prosotas bhutea,"(de Nicéville, [1884])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",波灰蝶属,Prosotas,"Druce, 1891",,,,皮波灰蝶,Prosotas pia,"Toxopeus, 1929",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",波灰蝶属,Prosotas,"Druce, 1891",,,,窄翅波灰蝶,Prosotas gracilis,"(R?ber, 1886)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",伊灰蝶属,lonolyce,"Toxopeus, 1929",,,,伊灰蝶,Ionolyce helicon,"(C．Felder, 1860)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",,Nothodanis,"Hirowatari, 1992",,,,,Nothodanis schaeffera,"(Eschscholtz, 1821)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",方标灰蝶属,Catopyrops,"Toxopeus, 1929",,,,方标灰蝶,Catopyrops ancyra,"(Felder, 1860)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",雅灰蝶属,Jamides,"Hübner, [1819]",,,,雅灰蝶,Jamides bochus,"(Stoll, [1782])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",雅灰蝶属,Jamides,"Hübner, [1819]",,,,碧雅灰蝶,Jamides elpis,"(Godart, [1824])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",雅灰蝶属,Jamides,"Hübner, [1819]",,,,素雅灰蝶,Jamides alecto,"(Felder, 1860)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",雅灰蝶属,Jamides,"Hübner, [1819]",,,,锡冷雅灰蝶,Jamides celeno,"(Cramer, [1775])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",雅灰蝶属,Jamides,"Hübner, [1819]",,,,净雅灰蝶,Jamides pura,"(Moore, 1886)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",咖灰蝶属,Catochrysops,"Boisduval, 1832",,,,咖灰蝶,Catochrysops strabo,"(Fabricius, 1793)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",咖灰蝶属,Catochrysops,"Boisduval, 1832",,,,蓝咖灰蝶,Catochrysops panormus,"(C．Felder, 1860)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",亮灰蝶属,Lampides,"Hübner, [1819]",,,,亮灰蝶,Lampides boeticus,"(Linnaeus, 1767)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",棕灰蝶属,Euchrysops,"Butler, 1900",,,,棕灰蝶,Euchrysops cnejus,"(Fabricius, 1798)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",吉灰蝶属,Zizeeria,"Chapman, 1910",,,,吉灰蝶,Zizeeria karsandra,"(Moore, 1865)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",吉灰蝶属,Zizeeria,"Chapman, 1910",,,,珂吉灰蝶,Zizeeria knysna,"(Trimen, 1862)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",酢浆灰蝶属,Pseudozizeeria,"Beuret, 1955",,,,酢浆灰蝶,Pseudozizeeria maha,"(Kollar, [1844])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",毛眼灰蝶属,Zizina,"Chapman, 1910",,,,毛眼灰蝶,Zizina otis,"(Fabricius, 1787)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",毛眼灰蝶属,Zizina,"Chapman, 1910",,,,埃毛眼灰蝶,Zizina emelina,"(de l'Orza, 1869)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",长腹灰蝶属,Zizula,"Chapman, 1910",,,,长腹灰蝶,Zizula hylax,"(Fabricius, 1775)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",珐灰蝶属,Famegana,"Eliot, 1973",,,,珐灰蝶,Famegana alsulus,"(Herrich-Sch?ffer, 1869)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",枯灰蝶属,Cupido,"Schrank, 1801",,,,枯灰蝶,Cupido minimus,"(Fuessly, 1775)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",枯灰蝶属,Cupido,"Schrank, 1801",,,,佛枯灰蝶,Cupido buddhista,"(Alphéraky, 1881)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",枯灰蝶属,Cupido,"Schrank, 1801",,,,普枯灰蝶,Cupido prosecusa,"(Erschoff, 1874)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",华枯灰蝶属,Sinocupido,"Lee, 1963",,,,华枯灰蝶,Sinocupido lokiangensis,"Lee, 1963",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",山灰蝶属,Shijimia,"Matsumura, 1919",,,,山灰蝶,Shijimia moorei,"(Leech, 1889)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,点玄灰蝶,Tongeia filicaudis,"(Pryer, 1877)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,海南玄灰蝶,Tongeia hainani,"(Bethune-Baker, 1914)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,玄灰蝶,Tongeia fischeri,"(Eversmann, 1843)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,竹都玄灰蝶,Tongeia zuthus,"(Leech, [1893])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,波太玄灰蝶,Tongeia potanini,"(Alphéraky, 1889)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,淡纹玄灰蝶,Tongeia ion,"(Leech, 1891)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,弧玄灰蝶,Tongeia arcana,"(Leech, 1890)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,大卫玄灰蝶,Tongeia davidi,"(Poujade, 1884)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,西藏玄灰蝶,Tongeia menpae,"Huang, 1998",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,东川玄灰蝶,Tongeia dongchuanensis,"Huang & Chen, 2006",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,拟竹都玄灰蝶,Tongeia pseudozuthus,"Huang, 2001",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,宽带玄灰蝶,Tongeia amplifascia,"Huang, 2001",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,,Tongeia bella,"Huang, 2001",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玄灰蝶属,Tongeia,"Tutt, [1908]",,,,,Tongeia confusa,"Huang, 2003",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",蓝灰蝶属,Everes,"Schrank, 1801",,,,蓝灰蝶,Everes argiades,"(Pallas, 1771)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",蓝灰蝶属,Everes,"Schrank, 1801",,,,长尾蓝灰蝶,Everes lacturnus,"(Godart, [1824])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",蓝灰蝶属,Everes,"Schrank, 1801",,,,无尾蓝灰蝶,Everes acaudata,"Lee, 1963",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",驳灰蝶属,Bothrinia,"Chapman, 1909",,,,云驳灰蝶,Bothrinia nebulosa,"(Leech, 1890)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",驳灰蝶属,Bothrinia,"Chapman, 1909",,,,驳灰蝶,Bothrinia chennellii,"(de Nicéville, [1884])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",塔丽灰蝶属,Talicada,"Moore, [1881]",,,,塔丽灰蝶,Talicada nyseus,"(Guérin-Méneville, 1843)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",丸灰蝶属,Pithecops,"Horsfield, [1828]",,,,黑丸灰蝶,Pithecops corvus,"Fruhstorfer, 1919",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",丸灰蝶属,Pithecops,"Horsfield, [1828]",,,,蓝丸灰蝶,Pithecops fulgens,"Doherty, 1889",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",丸灰蝶属,Pithecops,"Horsfield, [1828]",,,,琉球丸灰蝶,Pithecops ryukyuensis,"Shir?zu, 1964",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",钮灰蝶属,Acytolepis,"Toxopeus, 1927",,,,钮灰蝶,Acytolepis puspa,"(Horsfield, [1828])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",韫玉灰蝶属,Celatoxia,"Eliot & Kawazoé, 1983",,,,韫玉灰蝶,Celatoxia marginata,"(de Nicéville, [1884])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",妩灰蝶属,Udara,"Toxopeus, 1928",,,,白斑妩灰蝶,Udara albocaerulea,"(Moore, 1879)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",妩灰蝶属,Udara,"Toxopeus, 1928",,,,珍贵妩灰蝶,Udara dilecta,"(Moore, 1879)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",妩灰蝶属,Udara,"Toxopeus, 1928",,,,塞尔玛妩灰蝶,Udara selma,"(Druce, 1895)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",赖灰蝶属,Lestranicus,"Eliot & Kawazoé, 1983",,,,赖灰蝶,Lestranicus transpectus,"(Moore, 1879)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,琉璃灰蝶,Celastrina argiola,"(Linnaeus, 1758)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,熏衣璃灰蝶,Celastrina lavendularis,"(Moore, 1877)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,大紫璃灰蝶,Celastrina oreas,"(Leech, [1893])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,华西璃灰蝶,Celastrina hersilia,"(Leech, [1893])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,巨大璃灰蝶,Celastrina gigas,"(Hemming, 1928)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,莫璃灰蝶,Celastrina morsheadi,"(Evans, 1915)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,杉谷琉璃灰蝶,Celastrina sugitanii,"(Matsumura, 1919)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,菲璃灰蝶,Celastrina filipjevi,"(Riley, 1934)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,霍璃灰蝶,Celastrina huegelli,"(Moore, 1882)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",琉璃灰蝶属,Celastrina,"Tutt, 1906",,,,宽缘璃灰蝶,Celastrina perplexa,"Eliot & Kawazoé, 1983",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",玫灰蝶属,Callenya,"Eliot & Kawazoé, 1983",,,,玫灰蝶,Callenya melaena,"(Doherty, 1889)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",美姬灰蝶属,Megisba,"Moore, [1881]",,,,美姬灰蝶,Megisba malaya,"(Horsfield, [1828])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",一点灰蝶属,Neopithecops,"Distant, 1884",,,,一点灰蝶,Neopithecops zalmora,"(Butler, [1870])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",眼灰蝶亚科,Polyommatinae,"Swainson, 1827",眼灰蝶族,Polyommatini,"Swainson, 1827",穆灰蝶属,Monodontides,"Toxopeus, 1927",,,,穆灰蝶,Monodontides musina,"(Snellen, 1892)",,
