1137,Abisara echerius
1138,Abisara saturata
1139,Abisara abnormis
1140,Paralaxita dora
1141,Taxila hainana
1142,Stiboges nymphidia
1143,Stiboges elodinia
1144,Zemeros flegyas
1145,Dodona eugenes
1146,Dodona egeon
1147,Dodona dipoea
1148,Dodona adonira
1149,Dodona durga
1150,Dodona ouida
1151,Dodona deodata
1152,Dodona henrici
1153,Dodona kaolinkon
1154,Dodona moritai
1155,Dodona dracon
1156,Dodona maculosa
1157,Dodona hoenei
1158,Poritia erycinoides
1159,Poritia hewitsoni
1160,Allotinus drumila
1161,Miletus boisduvali
1162,Miletus chinensis
1163,Miletus mallus
1164,Miletus nymphis
1165,Miletus archilochus
1166,Miletus bannanus
1167,Logania marmorata
1168,Spalgis epeus
1169,Taraka hamada
1170,Taraka shiloi
1171,Curetis acuta
1172,Curetis saronis
1173,Curetis bulis
1174,Curetis brunnea
1175,Shirozua jonasi
1176,Shirozua melpomene
1177,Thecla betulae
1178,Thecla ohyai
1179,Iozephyrus betulinus
1180,Artopoetes pryeri
1181,Artopoetes praetextatus
1182,Ussuriana michaelis
1183,Ussuriana fani
1184,Ussuriana igarashii
1185,Coreana raphaelis
1186,Shaanxiana takashimai
1187,Gonerilia seraphim
1188,Gonerilia thespis
1189,Gonerilia pesthis
1190,Gonerilia minerva
1191,Cordelia comes
1192,Cordelia koizumii
1193,Cordelia wilemaniella
1194,Neogonerilia okamurai
1195,Neogonerilia budda
1196,Pseudogonerilia kitawakii
1197,Japonica saepestriata
1198,Japonica lutea
1199,Japonica patungkoanui
1200,Nanlingozephyrus bella
1201,Leucantigius atayalicus
1202,Protantigius superans
1203,Araragi enthea
1204,Araragi sugiyamai
1205,Araragi panda
1206,Antigius attilia
1207,Antigius cheni
1208,Antigius jinpingi
1209,Antigius butleri
1210,Wagimo signata
1211,Wagimo sulgeri
1212,Wagimo insularis
1213,Wagimo asanoi
1214,Ravenna nivea
1215,Yamamotozephyrus kwangtungensis
